poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
411809-1-1.0,SR 9- 1.0 Mi South of SR 442,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi South of SR 442
411809-1-1.0,SR 9- 1.0 Mi South of SR 442,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi South of SR 442
411809-1-1.0,SR 9- 1.0 Mi South of SR 442,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi South of SR 442
411809-1-2.0,SR 9- 1.0 Mi South of SR 44,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi South of SR 44
411809-1-2.0,SR 9- 1.0 Mi South of SR 44,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi South of SR 44
411809-1-2.0,SR 9- 1.0 Mi South of SR 44,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi South of SR 44
411809-1-3.0,SR 9- 1.0 Mi North of SR 44,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi North of SR 44
411809-1-3.0,SR 9- 1.0 Mi North of SR 44,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi North of SR 44
411809-1-3.0,SR 9- 1.0 Mi North of SR 44,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 1.0 Mi North of SR 44
411809-1-4.0,SR 9- 2.0 Mi South of I-4,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 2.0 Mi South of I-4
411809-1-4.0,SR 9- 2.0 Mi South of I-4,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 2.0 Mi South of I-4
411809-1-4.0,SR 9- 2.0 Mi South of I-4,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Florida,FloridaDOT,SR 9- 2.0 Mi South of I-4
