forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-421621-1-1.0,Opening-Year-Model-Run,421621-1-1.0,Opening-Year-Forecast-poi-421621-1-1.0,00:00:00,23:59:59,volume,30800
Interim-Year-421621-1-1.0,Interim-Year-Model-Run,421621-1-1.0,Mid-Design-Year-Forecast-poi-421621-1-1.0,00:00:00,23:59:59,volume,33800
Design-Year-421621-1-1.0,Design-Year-Model-Run,421621-1-1.0,Design-Year-Forecast-poi-421621-1-1.0,00:00:00,23:59:59,volume,36800
