run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,"FloridaDOT-423362-1The SR 500 resurfacing projectfrom East of Robinson Ave./Kansas Ave. (M.P.
7.697) to East of CR 532 (M.P. 12.745).",s1,2009-01-01,design scenario,Unavailable,professional-judgment,2009-01-01,consultant
Interim-Year-Model-Run,"FloridaDOT-423362-1The SR 500 resurfacing projectfrom East of Robinson Ave./Kansas Ave. (M.P.
7.697) to East of CR 532 (M.P. 12.745).",s1,2009-01-01,design scenario,Unavailable,professional-judgment,2009-01-01,consultant
Design-Year-Model-Run,"FloridaDOT-423362-1The SR 500 resurfacing projectfrom East of Robinson Ave./Kansas Ave. (M.P.
7.697) to East of CR 532 (M.P. 12.745).",s1,2009-01-01,design scenario,Unavailable,professional-judgment,2009-01-01,consultant
