project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-93964WAR-71-3.62-Western-Row-Rd|Tier-2|Conversion-of-the-IR-71-and-Western-Row-Road-i,OhioDOT,WAR-71-3.62-Western-Row-Rd|Tier-2|Conversion-of-the-IR-71-and-Western-Row-Road-i,other,2016,2036,
