run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,FloridaDOT-418321-1The SR 500 Add Turn Lane(s) Project rom Vine St (M.P. 11.726) to Donegan Ave (M.P. 12.737,s1,2006-01-01,design scenario,Unavailable,trendline,2006-01-01,consultant
Interim-Year-Model-Run,FloridaDOT-418321-1The SR 500 Add Turn Lane(s) Project rom Vine St (M.P. 11.726) to Donegan Ave (M.P. 12.737,s1,2006-01-01,design scenario,Unavailable,trendline,2006-01-01,consultant
Design-Year-Model-Run,FloridaDOT-418321-1The SR 500 Add Turn Lane(s) Project rom Vine St (M.P. 11.726) to Donegan Ave (M.P. 12.737,s1,2006-01-01,design scenario,Unavailable,trendline,2006-01-01,consultant
