poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TAU 3074-8053,", , , TH 61South Of East 3rd StreetNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 61South Of East 3rd StreetNB"
TAU 3074-8054,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TAU 3074-8055,", , , TH 61North Of East 3rd StreetSouth Of Margaret StreetNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 61North Of East 3rd StreetSouth Of Margaret StreetNB"
TAU 3074-8056,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TAU 3074-8057,", , , TH 61North Of Margaret StreetSouth Of Minnehaha StreetNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 61North Of Margaret StreetSouth Of Minnehaha StreetNB"
TAU 3074-8058,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TAU 3074-8059,", , , TH 61North Of Minnehaha StreetSouth Of East 7th StreetNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 61North Of Minnehaha StreetSouth Of East 7th StreetNB"
TAU 3074-8060,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
TAU 3074-8061,", , , TH 61North Of East 7th StreetNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 61North Of East 7th StreetNB"
TAU 3074-8062,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
