project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-86649-FRA-40-17.570||Columbus-urban-paving:---SLM-17.57-18.63,OhioDOT,FRA-40-17.570||Columbus-urban-paving:---SLM-17.57-18.63,other,2015.0,2035.0,
