poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
82131-1601,", , WAY3013.97",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , WAY3013.97"
82131-1601,", , WAY3013.97",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , WAY3013.97"
