run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-90264-MAR-309-19.59|Tier-2|Planning-and-Preliminary-Engineering-phases-of-the-PDP-for-,s1,2014.0,,Unavailable,unknown,2014.0,state DOT
