forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,80186-2018,Opening Year,00:00:00,23:59:59,volume,2560
f3,1,80186-2018,Design Year,00:00:00,23:59:59,volume,2700
f1,1,80186-2019,Opening Year,00:00:00,23:59:59,volume,2160
f3,1,80186-2019,Design Year,00:00:00,23:59:59,volume,2290
