poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
75859-211,", , WAS67624.01",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , WAS67624.01"
75859-211,", , WAS67624.01",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , WAS67624.01"
