run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-95831-SUM-0076-10.95(Akron-Beltway)|Tier-2|Study-and-Preliminary-Engineering-for-all-f,s1,2013.0,,Unavailable,unknown,2013.0,state DOT
