project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-98304HOL-62-18.640||Modify-intersection-geometry-to-eliminate-the-skew-angle-for-righ,OhioDOT,HOL-62-18.640||Modify-intersection-geometry-to-eliminate-the-skew-angle-for-righ,other,2017,2037,
