project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-79667FRA-70-7.600||FY-2016-Four-lane-resurfacing-project-(mill-&-fill)FRA-IR70-7.60-1,OhioDOT,FRA-70-7.600||FY-2016-Four-lane-resurfacing-project-(mill-&-fill)FRA-IR70-7.60-1,other,2016,2036,
