obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
98638-6107-1,98638-6107,Opening Year,unknown,unknown,2009,00:00:00,00:00:00,volume,4180
98638-6107-1,98638-6107,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,4180
