run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,"FloridaDOT-419563-1The SR 528  Resurfacing Project from 0. 4 Mi. West of Bridge #700110 (M.P. 5.912) to 0.158 Mi. East
of Bridge #700140 (EB ONLY) (M.P. 12.968).",s1,2006-01-01,design scenario,Unavailable,trendline,2006-01-01,consultant
Interim-Year-Model-Run,"FloridaDOT-419563-1The SR 528  Resurfacing Project from 0. 4 Mi. West of Bridge #700110 (M.P. 5.912) to 0.158 Mi. East
of Bridge #700140 (EB ONLY) (M.P. 12.968).",s1,2006-01-01,design scenario,Unavailable,trendline,2006-01-01,consultant
Design-Year-Model-Run,"FloridaDOT-419563-1The SR 528  Resurfacing Project from 0. 4 Mi. West of Bridge #700110 (M.P. 5.912) to 0.158 Mi. East
of Bridge #700140 (EB ONLY) (M.P. 12.968).",s1,2006-01-01,design scenario,Unavailable,trendline,2006-01-01,consultant
