project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-84542MOE-26-14.680||Two-Lane-resurfacing-project-using-a-mill-and-fill-treatment.--MO,OhioDOT,MOE-26-14.680||Two-Lane-resurfacing-project-using-a-mill-and-fill-treatment.--MO,other,2015,2035,
