project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-76938-FAI-33-05.00(Carroll-Area)|Tier-2|Construction-of-a-new-interchange-in-the-Carro,OhioDOT,FAI-33-05.00(Carroll-Area)|Tier-2|Construction-of-a-new-interchange-in-the-Carro,other,2013.0,2033.0,
