run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,"OhioDOT-101798ATB/TRU-20/VAR-8.28/VAR||Deck-replacement,-paint-and-other-minor-work-to-SFN-040",s1,2016-01-01,design scenario,Unavailable,unknown,2016-01-01,state DOT
Design-Year-Model-Run,"OhioDOT-101798ATB/TRU-20/VAR-8.28/VAR||Deck-replacement,-paint-and-other-minor-work-to-SFN-040",s1,2016-01-01,design scenario,Unavailable,unknown,2016-01-01,state DOT
