poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
92638-4658,", , HAM0004216.330",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , HAM0004216.330"
92638-4658,", , HAM0004216.330",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , HAM0004216.330"
92638-4659,", , HAM4216.250",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , HAM4216.250"
92638-4659,", , HAM4216.250",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , HAM4216.250"
92638-4666,", , HAM0027527.990",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM0027527.990"
92638-4666,", , HAM0027527.990",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM0027527.990"
92638-4675,", , HAM4216.400",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM4216.400"
92638-4675,", , HAM4216.400",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM4216.400"
92638-4676,", , HAM27528.620",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM27528.620"
92638-4676,", , HAM27528.620",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM27528.620"
92638-4677,", , HAM4216.070",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM4216.070"
92638-4677,", , HAM4216.070",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HAM4216.070"
92638-4690,", , HAM4215.980",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , HAM4215.980"
92638-4690,", , HAM4215.980",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , HAM4215.980"
92638-4697,", , HAM0004215.910",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HAM0004215.910"
92638-4697,", , HAM0004215.910",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HAM0004215.910"
