poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
1745-6250.0,nan,4-Minor Arterial,,,urban,Minor Arterial,Minor Arterial,,Wisconsin,WisconsinDOT,nan
1745-6251.0,nan,4-Minor Arterial,,,urban,Minor Arterial,Minor Arterial,,Wisconsin,WisconsinDOT,nan
1745-6254.0,nan,4-Minor Arterial,,,urban,Minor Arterial,Minor Arterial,,Wisconsin,WisconsinDOT,nan
1745-6255.0,nan,4-Minor Arterial,,,urban,Minor Arterial,Minor Arterial,,Wisconsin,WisconsinDOT,nan
1745-6256.0,nan,4-Minor Arterial,,,urban,Minor Arterial,Minor Arterial,,Wisconsin,WisconsinDOT,nan
1745-6257.0,nan,4-Minor Arterial,,,urban,Minor Arterial,Minor Arterial,,Wisconsin,WisconsinDOT,nan
1745-6261.0,nan,4-Minor Arterial,,,urban,Minor Arterial,Minor Arterial,,Wisconsin,WisconsinDOT,nan
1745-6277.0,nan,6-Minor Collector,,,urban,Minor Collector,Minor Collector,,Wisconsin,WisconsinDOT,nan
1745-6280.0,nan,6-Minor Collector,,,urban,Minor Collector,Minor Collector,,Wisconsin,WisconsinDOT,nan
1745-6282.0,nan,5-Major Collector,,,urban,Major Collector,Major Collector,,Wisconsin,WisconsinDOT,nan
1745-6283.0,nan,6-Minor Collector,,,urban,Minor Collector,Minor Collector,,Wisconsin,WisconsinDOT,nan
1745-6285.0,nan,5-Major Collector,,,urban,Major Collector,Major Collector,,Wisconsin,WisconsinDOT,nan
