poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-3712,", , SUM216.02",1-Interstate or Limited-access facility,,,unknown,Freeway,Freeway,,Ohio,OhioDOT,", , SUM216.02"
Unavailable-3804,", , SUM1620.84",5-Major Collector,,,unknown,Major Collector,Major Collector,,Ohio,OhioDOT,", , SUM1620.84"
