run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-98510-GRE-68-9.57/13.35||Rehabilitate-bridge-GRE-68-0960-by-installing-scour-protectio,s1,2016.0,,Unavailable,unknown,2016.0,state DOT
