run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-79353JEF-Wellsburg-Bridge|Tier-2|Construct-a-new-Ohio-River-Bridge-south-of-Wellsburg,s1,2014-01-01,Opening Year,Unavailable,unknown,2014-01-01,state DOT
