run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,"FloridaDOT-413571-1The SR 5 Resurfacing Project from SR 25/500 US 27/301/44End/C&G at Woodland Avenue (M.P. 10.890) to St. John County
Line (M.P. 23.673)",s1,2003-01-01,design scenario,Unavailable,professional-judgment,2003-01-01,consultant
Interim-Year-Model-Run,"FloridaDOT-413571-1The SR 5 Resurfacing Project from SR 25/500 US 27/301/44End/C&G at Woodland Avenue (M.P. 10.890) to St. John County
Line (M.P. 23.673)",s1,2003-01-01,design scenario,Unavailable,professional-judgment,2003-01-01,consultant
Design-Year-Model-Run,"FloridaDOT-413571-1The SR 5 Resurfacing Project from SR 25/500 US 27/301/44End/C&G at Woodland Avenue (M.P. 10.890) to St. John County
Line (M.P. 23.673)",s1,2003-01-01,design scenario,Unavailable,professional-judgment,2003-01-01,consultant
