poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-5321,  BUT12612.22,5-Major Collector,,,unknown,Major Collector,Major Collector,,Ohio,OhioDOT,  BUT12612.22
Unavailable-5322,  BUT12612.44,5-Major Collector,,,unknown,Major Collector,Major Collector,,Ohio,OhioDOT,  BUT12612.44
Unavailable-5327,  BUT1280.35,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  BUT1280.35
Unavailable-5328,  BUT1282.16,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  BUT1282.16
Unavailable-5331,  HAM1289.47,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  HAM1289.47
