run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,"FloridaDOT-421989-1The SR 500 Resurfacing Project North East 136th Avenue (M.P. 0.502) to Marion County Line
(M.P. 1.016).",s1,2008-01-01,design scenario,Unavailable,trendline,2008-01-01,consultant
Interim-Year-Model-Run,"FloridaDOT-421989-1The SR 500 Resurfacing Project North East 136th Avenue (M.P. 0.502) to Marion County Line
(M.P. 1.016).",s1,2008-01-01,design scenario,Unavailable,trendline,2008-01-01,consultant
Design-Year-Model-Run,"FloridaDOT-421989-1The SR 500 Resurfacing Project North East 136th Avenue (M.P. 0.502) to Marion County Line
(M.P. 1.016).",s1,2008-01-01,design scenario,Unavailable,trendline,2008-01-01,consultant
