obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
97238-4790.0-1,97238-4790.0,Opening-Year-Forecast-poi-97238-4790.0,unknown,unknown,2015,00:00:00,23:59:59,volume,3036
97238-4791.0-1,97238-4791.0,Opening-Year-Forecast-poi-97238-4791.0,unknown,unknown,2015,00:00:00,23:59:59,volume,2687
