project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"FloridaDOT-UnavailableSR 842 Broward Boulevard/University
Drive",FloridaDOT,"SR 842 Broward Boulevard/University
Drive",other,2015,2035,
