forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,Unavailable-2617,Opening Year,00:00,24:00,volume,44290
f3,1,Unavailable-2617,Design Year,00:00,24:00,volume,52610
f1,1,Unavailable-2619,Opening Year,00:00,24:00,volume,27880
f3,1,Unavailable-2619,Design Year,00:00,24:00,volume,30510
