obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
20-Year Plan For District 9-8848-1,20-Year Plan For District 9-8848,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,39000
20-Year Plan For District 9-8849-1,20-Year Plan For District 9-8849,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,39000
20-Year Plan For District 9-8850-1,20-Year Plan For District 9-8850,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,53000
20-Year Plan For District 9-8851-1,20-Year Plan For District 9-8851,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,53000
20-Year Plan For District 9-8852-1,20-Year Plan For District 9-8852,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,70500
20-Year Plan For District 9-8853-1,20-Year Plan For District 9-8853,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,70500
20-Year Plan For District 9-8854-1,20-Year Plan For District 9-8854,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,54400
20-Year Plan For District 9-8855-1,20-Year Plan For District 9-8855,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,54400
20-Year Plan For District 9-8856-1,20-Year Plan For District 9-8856,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,59000
20-Year Plan For District 9-8857-1,20-Year Plan For District 9-8857,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,59000
20-Year Plan For District 9-8858-1,20-Year Plan For District 9-8858,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,68000
20-Year Plan For District 9-8859-1,20-Year Plan For District 9-8859,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,68000
20-Year Plan For District 9-8860-1,20-Year Plan For District 9-8860,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,28600
20-Year Plan For District 9-8861-1,20-Year Plan For District 9-8861,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,28600
20-Year Plan For District 9-8862-1,20-Year Plan For District 9-8862,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,18500
20-Year Plan For District 9-8863-1,20-Year Plan For District 9-8863,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,18500
