poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
FEIS TH 3-8624,   TH 3North of 70th StSouth of County Rd. 18 (Upper 55th St. ENB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 3North of 70th StSouth of County Rd. 18 (Upper 55th St. ENB
FEIS TH 3-8625,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS TH 3-8626,   TH 3North of County Rd. 18 (Upper 55th St. ESouth of I-494NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 3North of County Rd. 18 (Upper 55th St. ESouth of I-494NB
FEIS TH 3-8627,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS TH 3-8628,   TH 3 (TH 55)North of TH 55South of 80th StNB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 3 (TH 55)North of TH 55South of 80th StNB
FEIS TH 3-8629,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS TH 3-8630,   TH 3North of 80th St.South of 70th St.NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 3North of 80th St.South of 70th St.NB
FEIS TH 3-8631,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS TH 3-8632,   TH 3North of 70th StSouth of County Rd. 18 (Upper 55th St. ENB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 3North of 70th StSouth of County Rd. 18 (Upper 55th St. ENB
FEIS TH 3-8633,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS TH 3-8634,   TH 3North of County Rd. 18 (Upper 55th St. ESouth of I-494NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 3North of County Rd. 18 (Upper 55th St. ESouth of I-494NB
FEIS TH 3-8635,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
