forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-100977-4378.0,Opening-Year-Model-Run,100977-4378.0,Opening-Year-Forecast-poi-100977-4378.0,00:00:00,23:59:59,volume,4900
Design-Year-100977-4378.0,Design-Year-Model-Run,100977-4378.0,Design-Year-Forecast-poi-100977-4378.0,00:00:00,23:59:59,volume,5400
