poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
89506-2325,", , HUR206.83",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR206.83"
89506-2325,", , HUR206.83",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR206.83"
89506-2404,", , HUR207.35",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR207.35"
89506-2404,", , HUR207.35",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR207.35"
89506-2405,", , HUR208",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR208"
89506-2405,", , HUR208",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , HUR208"
89506-2428,", , HUR5477.13",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HUR5477.13"
89506-2428,", , HUR5477.13",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HUR5477.13"
89506-2429,", , HUR5477.72",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HUR5477.72"
89506-2429,", , HUR5477.72",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , HUR5477.72"
