project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"MinnesotaDOT-SPAR-208ATH 61, Intersection of Warner Rd and Burns Ave",MinnesotaDOT,"TH 61, Intersection of Warner Rd and Burns Ave",other,1982,2002,
