poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-6042,", , PRE705.79",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , PRE705.79"
Unavailable-6042,", , PRE705.79",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , PRE705.79"
Unavailable-6099,", , PRE356.9",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PRE356.9"
Unavailable-6099,", , PRE356.9",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PRE356.9"
Unavailable-6109,", , PRE4011.8",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE4011.8"
Unavailable-6109,", , PRE4011.8",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE4011.8"
Unavailable-6110,", , PRE1222.45",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE1222.45"
Unavailable-6110,", , PRE1222.45",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE1222.45"
Unavailable-6111,", , PRE1770.52",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE1770.52"
Unavailable-6111,", , PRE1770.52",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE1770.52"
Unavailable-6112,", , PRE50323.22",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE50323.22"
Unavailable-6112,", , PRE50323.22",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE50323.22"
Unavailable-6113,", , PRE7267.1",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE7267.1"
Unavailable-6113,", , PRE7267.1",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PRE7267.1"
