project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-83620WOO/LUC-IR75/US23-12.04/11.65||Replace-the-existing-deck-wearing-surface-with-mi,OhioDOT,WOO/LUC-IR75/US23-12.04/11.65||Replace-the-existing-deck-wearing-surface-with-mi,other,2010,2030,
