obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
98888-4295.0-1,98888-4295.0,Opening-Year-Forecast-poi-98888-4295.0,unknown,unknown,2015,00:00:00,23:59:59,volume,69400
98888-4296.0-1,98888-4296.0,Opening-Year-Forecast-poi-98888-4296.0,unknown,unknown,2015,00:00:00,23:59:59,volume,66840
98888-4297.0-1,98888-4297.0,Opening-Year-Forecast-poi-98888-4297.0,unknown,unknown,2015,00:00:00,23:59:59,volume,74493
