run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,FloridaDOT-237506-2Replacement of Medium Level Bridge over Banana River along  S.R. 520 in Brevard County (M.P 13.600 to M.P. 14.200),s1,2001-01-01,design scenario,Unavailable,trendline,2001-01-01,consultant
Interim-Year-Model-Run,FloridaDOT-237506-2Replacement of Medium Level Bridge over Banana River along  S.R. 520 in Brevard County (M.P 13.600 to M.P. 14.200),s1,2001-01-01,design scenario,Unavailable,trendline,2001-01-01,consultant
Design-Year-Model-Run,FloridaDOT-237506-2Replacement of Medium Level Bridge over Banana River along  S.R. 520 in Brevard County (M.P 13.600 to M.P. 14.200),s1,2001-01-01,design scenario,Unavailable,trendline,2001-01-01,consultant
