run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,"OhioDOT-99798-STA-Culverts-FY2018||Replace-the-following-culverts;-CFN-760430460-STA-43-21.01,",s1,2017.0,,Unavailable,unknown,2017.0,state DOT
