run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-91731CLA-70-3.10||Replace-deteriorated-bridge-decks-(CLA-70-3.10-and-CLA-70-3.12;-IR-,s1,2013.0,Opening Year,Unavailable,unknown,2013.0,state DOT
