forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-411256-3-1.0,Opening-Year-Model-Run,411256-3-1.0,Opening-Year-Forecast-poi-411256-3-1.0,00:00:00,23:59:59,volume,13300
Interim-Year-411256-3-1.0,Interim-Year-Model-Run,411256-3-1.0,Mid-Design-Year-Forecast-poi-411256-3-1.0,00:00:00,23:59:59,volume,17800
Design-Year-411256-3-1.0,Design-Year-Model-Run,411256-3-1.0,Design-Year-Forecast-poi-411256-3-1.0,00:00:00,23:59:59,volume,22300
