poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M345-7346,", , , TH 7West of Tonka FordEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7West of Tonka FordEB"
TA-M345-7347,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7348,", , , TH 7Between Tonka Ford RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Tonka Ford RdEB"
TA-M345-7349,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7350,", , , TH 7Tonka FordTH 101EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Tonka FordTH 101EB"
TA-M345-7351,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7352,", , , TH 7Between TH 101EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between TH 101EB"
TA-M345-7353,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7354,", , , TH 7TH 101Cub Store/K-Mart DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7TH 101Cub Store/K-Mart DriveEB"
TA-M345-7355,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7356,", , , TH 7Between Cub Store/K-Mart DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Cub Store/K-Mart DriveEB"
TA-M345-7357,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7358,", , , TH 7East of Cub Store/K-Mart DriveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7East of Cub Store/K-Mart DriveEB"
TA-M345-7359,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7360,", , , TH 7West of Vine Hill RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7West of Vine Hill RdEB"
TA-M345-7361,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7362,", , , TH 7Between Vine Hill RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Vine Hill RdEB"
TA-M345-7363,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7364,", , , TH 7Vine Hill RdMinnetonka High School RoadsEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Vine Hill RdMinnetonka High School RoadsEB"
TA-M345-7365,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7366,", , , TH 7Between Minnetonka High School RoadsOld Excelsior BlvdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Minnetonka High School RoadsOld Excelsior BlvdEB"
TA-M345-7367,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7368,", , , TH 7Between Old Excelsior BlvdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Old Excelsior BlvdEB"
TA-M345-7369,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7370,", , , TH 7Between Old Excelsior BlvdBetween Minnetonka High School RoadsEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Old Excelsior BlvdBetween Minnetonka High School RoadsEB"
TA-M345-7371,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7372,", , , TH 7Minnetonka High School RoadsLynwood TerraceEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Minnetonka High School RoadsLynwood TerraceEB"
TA-M345-7373,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7374,", , , TH 7Between Lynwood TerraceEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Lynwood TerraceEB"
TA-M345-7375,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7376,", , , TH 7East of Lynwood TerraceEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7East of Lynwood TerraceEB"
TA-M345-7377,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7378,", , , TH 7West of Christmas Lake RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7West of Christmas Lake RdEB"
TA-M345-7379,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7380,", , , TH 7Between Christmas Lake RdEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Between Christmas Lake RdEB"
TA-M345-7381,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7382,", , , TH 7Christmas Lake RdRadisson EntEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Christmas Lake RdRadisson EntEB"
TA-M345-7383,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
TA-M345-7384,", , , TH 7Christmas Lake RdRadisson EntEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , TH 7Christmas Lake RdRadisson EntEB"
TA-M345-7385,", , , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , WB"
