forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,12343-4624,Opening Year,00:00,24:00,volume,102440
f3,1,12343-4624,Design Year,00:00,24:00,volume,110200
