run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-99797MAH-Culverts-FY2018||-Replace-the-following-Culverts;-CFN-501650410-MAH-165-16.3,s1,01/01/2017,Opening Year,Unavailable,unknown,01/01/2017,state DOT
