forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-81937-1775.0,Opening-Year-Model-Run,81937-1775.0,Opening-Year-Forecast-poi-81937-1775.0,00:00:00,23:59:59,volume,14220
Design-Year-81937-1775.0,Design-Year-Model-Run,81937-1775.0,Design-Year-Forecast-poi-81937-1775.0,00:00:00,23:59:59,volume,15740
