poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TA-M238-6890.0," , I-94West of LyndaleNB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94West of LyndaleNB"
TA-M238-6891.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
TA-M238-6892.0," , I-94Nicollet-Blaisdell Ave3rd AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Nicollet-Blaisdell Ave3rd AveEB"
TA-M238-6893.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6894.0," , I-94Just west of TH 35WEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Just west of TH 35WEB"
TA-M238-6895.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6896.0," , I-94Chicago Ave11th AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Chicago Ave11th AveEB"
TA-M238-6897.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6898.0," , I-94TH 35W ConnectionEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94TH 35W ConnectionEB"
TA-M238-6899.0," , EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , EB"
TA-M238-6900.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6901.0," , I-946th St5th StEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-946th St5th StEB"
TA-M238-6902.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6903.0," , I-94Between Cedar Ave RampsEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Between Cedar Ave RampsEB"
TA-M238-6904.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6905.0," , I-94Cedar AveRiversideEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Cedar AveRiversideEB"
TA-M238-6906.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6907.0," , I-94Between Riverside RampsEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Between Riverside RampsEB"
TA-M238-6908.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6909.0," , I-94RiversideHuronEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94RiversideHuronEB"
TA-M238-6910.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6911.0," , I-94Between Huron Ave RampsEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Between Huron Ave RampsEB"
TA-M238-6912.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6913.0," , I-94East of HuronEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94East of HuronEB"
TA-M238-6914.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6915.0," , I-94Just after ramps to TH 280EB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Just after ramps to TH 280EB"
TA-M238-6916.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6917.0," , I-94Pelham BlvdBetween Vandalia Ave RampsEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Pelham BlvdBetween Vandalia Ave RampsEB"
TA-M238-6918.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6919.0," , I-94ClevelandPriorEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94ClevelandPriorEB"
TA-M238-6920.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6921.0," , I-94Between Snelling Ave RampsEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94Between Snelling Ave RampsEB"
TA-M238-6922.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
TA-M238-6923.0," , I-94East of Snelling AveEB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , I-94East of Snelling AveEB"
TA-M238-6924.0," , WB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , WB"
