project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-102232LAK-271-01.27-Deck||Replace-the-deck-of-the-Eddy-Road-bridge-over-I-271-in-Willo,OhioDOT,LAK-271-01.27-Deck||Replace-the-deck-of-the-Eddy-Road-bridge-over-I-271-in-Willo,other,2017,2037,
