obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
SPAR-202A-7282.0-1,SPAR-202A-7282.0,Design-Year-Forecast-poi-SPAR-202A-7282.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,22000
SPAR-202A-7283.0-1,SPAR-202A-7283.0,Design-Year-Forecast-poi-SPAR-202A-7283.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,22000
SPAR-202A-7284.0-1,SPAR-202A-7284.0,Design-Year-Forecast-poi-SPAR-202A-7284.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,22000
SPAR-202A-7285.0-1,SPAR-202A-7285.0,Design-Year-Forecast-poi-SPAR-202A-7285.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,22000
SPAR-202A-7286.0-1,SPAR-202A-7286.0,Design-Year-Forecast-poi-SPAR-202A-7286.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,27000
SPAR-202A-7287.0-1,SPAR-202A-7287.0,Design-Year-Forecast-poi-SPAR-202A-7287.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,27000
SPAR-202A-7288.0-1,SPAR-202A-7288.0,Design-Year-Forecast-poi-SPAR-202A-7288.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,36000
SPAR-202A-7289.0-1,SPAR-202A-7289.0,Design-Year-Forecast-poi-SPAR-202A-7289.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,36000
SPAR-202A-7290.0-1,SPAR-202A-7290.0,Design-Year-Forecast-poi-SPAR-202A-7290.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,36000
SPAR-202A-7291.0-1,SPAR-202A-7291.0,Design-Year-Forecast-poi-SPAR-202A-7291.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,36000
SPAR-202A-7292.0-1,SPAR-202A-7292.0,Design-Year-Forecast-poi-SPAR-202A-7292.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,38000
SPAR-202A-7293.0-1,SPAR-202A-7293.0,Design-Year-Forecast-poi-SPAR-202A-7293.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,38000
SPAR-202A-7294.0-1,SPAR-202A-7294.0,Design-Year-Forecast-poi-SPAR-202A-7294.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,38000
SPAR-202A-7295.0-1,SPAR-202A-7295.0,Design-Year-Forecast-poi-SPAR-202A-7295.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,38000
SPAR-202A-7296.0-1,SPAR-202A-7296.0,Design-Year-Forecast-poi-SPAR-202A-7296.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7297.0-1,SPAR-202A-7297.0,Design-Year-Forecast-poi-SPAR-202A-7297.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7298.0-1,SPAR-202A-7298.0,Design-Year-Forecast-poi-SPAR-202A-7298.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7299.0-1,SPAR-202A-7299.0,Design-Year-Forecast-poi-SPAR-202A-7299.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7300.0-1,SPAR-202A-7300.0,Design-Year-Forecast-poi-SPAR-202A-7300.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7301.0-1,SPAR-202A-7301.0,Design-Year-Forecast-poi-SPAR-202A-7301.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7302.0-1,SPAR-202A-7302.0,Design-Year-Forecast-poi-SPAR-202A-7302.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7303.0-1,SPAR-202A-7303.0,Design-Year-Forecast-poi-SPAR-202A-7303.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,50000
SPAR-202A-7304.0-1,SPAR-202A-7304.0,Design-Year-Forecast-poi-SPAR-202A-7304.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7305.0-1,SPAR-202A-7305.0,Design-Year-Forecast-poi-SPAR-202A-7305.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7306.0-1,SPAR-202A-7306.0,Design-Year-Forecast-poi-SPAR-202A-7306.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7307.0-1,SPAR-202A-7307.0,Design-Year-Forecast-poi-SPAR-202A-7307.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7308.0-1,SPAR-202A-7308.0,Design-Year-Forecast-poi-SPAR-202A-7308.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7309.0-1,SPAR-202A-7309.0,Design-Year-Forecast-poi-SPAR-202A-7309.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7310.0-1,SPAR-202A-7310.0,Design-Year-Forecast-poi-SPAR-202A-7310.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7311.0-1,SPAR-202A-7311.0,Design-Year-Forecast-poi-SPAR-202A-7311.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,56500
SPAR-202A-7312.0-1,SPAR-202A-7312.0,Design-Year-Forecast-poi-SPAR-202A-7312.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,59000
SPAR-202A-7313.0-1,SPAR-202A-7313.0,Design-Year-Forecast-poi-SPAR-202A-7313.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,59000
SPAR-202A-7314.0-1,SPAR-202A-7314.0,Design-Year-Forecast-poi-SPAR-202A-7314.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,59000
SPAR-202A-7315.0-1,SPAR-202A-7315.0,Design-Year-Forecast-poi-SPAR-202A-7315.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,59000
SPAR-202A-7316.0-1,SPAR-202A-7316.0,Design-Year-Forecast-poi-SPAR-202A-7316.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,66000
SPAR-202A-7317.0-1,SPAR-202A-7317.0,Design-Year-Forecast-poi-SPAR-202A-7317.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,66000
SPAR-202A-7318.0-1,SPAR-202A-7318.0,Design-Year-Forecast-poi-SPAR-202A-7318.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,66000
SPAR-202A-7319.0-1,SPAR-202A-7319.0,Design-Year-Forecast-poi-SPAR-202A-7319.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,66000
SPAR-202A-7320.0-1,SPAR-202A-7320.0,Design-Year-Forecast-poi-SPAR-202A-7320.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7321.0-1,SPAR-202A-7321.0,Design-Year-Forecast-poi-SPAR-202A-7321.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7322.0-1,SPAR-202A-7322.0,Design-Year-Forecast-poi-SPAR-202A-7322.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7323.0-1,SPAR-202A-7323.0,Design-Year-Forecast-poi-SPAR-202A-7323.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7324.0-1,SPAR-202A-7324.0,Design-Year-Forecast-poi-SPAR-202A-7324.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7325.0-1,SPAR-202A-7325.0,Design-Year-Forecast-poi-SPAR-202A-7325.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7326.0-1,SPAR-202A-7326.0,Design-Year-Forecast-poi-SPAR-202A-7326.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7327.0-1,SPAR-202A-7327.0,Design-Year-Forecast-poi-SPAR-202A-7327.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7328.0-1,SPAR-202A-7328.0,Design-Year-Forecast-poi-SPAR-202A-7328.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7329.0-1,SPAR-202A-7329.0,Design-Year-Forecast-poi-SPAR-202A-7329.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7330.0-1,SPAR-202A-7330.0,Design-Year-Forecast-poi-SPAR-202A-7330.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7331.0-1,SPAR-202A-7331.0,Design-Year-Forecast-poi-SPAR-202A-7331.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,67000
SPAR-202A-7332.0-1,SPAR-202A-7332.0,Design-Year-Forecast-poi-SPAR-202A-7332.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7333.0-1,SPAR-202A-7333.0,Design-Year-Forecast-poi-SPAR-202A-7333.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7334.0-1,SPAR-202A-7334.0,Design-Year-Forecast-poi-SPAR-202A-7334.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7335.0-1,SPAR-202A-7335.0,Design-Year-Forecast-poi-SPAR-202A-7335.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7336.0-1,SPAR-202A-7336.0,Design-Year-Forecast-poi-SPAR-202A-7336.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7337.0-1,SPAR-202A-7337.0,Design-Year-Forecast-poi-SPAR-202A-7337.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7338.0-1,SPAR-202A-7338.0,Design-Year-Forecast-poi-SPAR-202A-7338.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7339.0-1,SPAR-202A-7339.0,Design-Year-Forecast-poi-SPAR-202A-7339.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,72500
SPAR-202A-7340.0-1,SPAR-202A-7340.0,Design-Year-Forecast-poi-SPAR-202A-7340.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,74000
SPAR-202A-7341.0-1,SPAR-202A-7341.0,Design-Year-Forecast-poi-SPAR-202A-7341.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,74000
SPAR-202A-7342.0-1,SPAR-202A-7342.0,Design-Year-Forecast-poi-SPAR-202A-7342.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,74000
SPAR-202A-7343.0-1,SPAR-202A-7343.0,Design-Year-Forecast-poi-SPAR-202A-7343.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,74000
SPAR-202A-7344.0-1,SPAR-202A-7344.0,Design-Year-Forecast-poi-SPAR-202A-7344.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,74000
SPAR-202A-7345.0-1,SPAR-202A-7345.0,Design-Year-Forecast-poi-SPAR-202A-7345.0,unknown,unknown,2000-01-01,00:00:00,23:59:59,volume,74000
