obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
94254-5811.0-1,94254-5811.0,Opening-Year-Forecast-poi-94254-5811.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5812.0-1,94254-5812.0,Opening-Year-Forecast-poi-94254-5812.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5813.0-1,94254-5813.0,Opening-Year-Forecast-poi-94254-5813.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5814.0-1,94254-5814.0,Opening-Year-Forecast-poi-94254-5814.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5815.0-1,94254-5815.0,Opening-Year-Forecast-poi-94254-5815.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5816.0-1,94254-5816.0,Opening-Year-Forecast-poi-94254-5816.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5817.0-1,94254-5817.0,Opening-Year-Forecast-poi-94254-5817.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5818.0-1,94254-5818.0,Opening-Year-Forecast-poi-94254-5818.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5819.0-1,94254-5819.0,Opening-Year-Forecast-poi-94254-5819.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5820.0-1,94254-5820.0,Opening-Year-Forecast-poi-94254-5820.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
94254-5821.0-1,94254-5821.0,Opening-Year-Forecast-poi-94254-5821.0,unknown,unknown,2009-01-01,00:00:00,23:59:59,volume,620
