project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
FloridaDOT-411612-1SR 19 Resurfacing Project from Bay Street (MP 10.000) to CR 452 (MOP 1.563),FloridaDOT,SR 19 Resurfacing Project from Bay Street (MP 10.000) to CR 452 (MOP 1.563),other,2008.0,2028.0,
