project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-87779FRA-23-23.610|Tier-1|MINOR-WIDENING-ON-US23-FROM-FLINT-ROAD-TO-LAZELLE-ROAD-(DEL,OhioDOT,FRA-23-23.610|Tier-1|MINOR-WIDENING-ON-US23-FROM-FLINT-ROAD-TO-LAZELLE-ROAD-(DEL,other,2012,2032,
