project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
FloridaDOT-237565-1-SR 513 Corridor Improvement Project (M.P 1.913 to M.P 5.059),FloridaDOT,SR 513 Corridor Improvement Project (M.P 1.913 to M.P 5.059),other,2010.0,2030.0,
