poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
SPARS 69-8513.0," , TH 100South of W. 77th St.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 100South of W. 77th St.NB"
SPARS 69-8514.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 69-8515.0," , TH 100North of W. 77th St.South of W. 70th St.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 100North of W. 77th St.South of W. 70th St.NB"
SPARS 69-8516.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 69-8517.0," , TH 100North of W. 70th St.South of W. 66th St.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 100North of W. 70th St.South of W. 66th St.NB"
SPARS 69-8518.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 69-8519.0," , TH 100North of TH 62South of Benton Ave.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 100North of TH 62South of Benton Ave.NB"
SPARS 69-8520.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
SPARS 69-8521.0," , TH 100North of Benton Ave.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , TH 100North of Benton Ave.NB"
SPARS 69-8522.0," , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT," , SB"
