forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-76380-464.0,Opening-Year-Model-Run,76380-464.0,Opening-Year-Forecast-poi-76380-464.0,00:00:00,23:59:59,volume,49330
Design-Year-76380-464.0,Design-Year-Model-Run,76380-464.0,Design-Year-Forecast-poi-76380-464.0,00:00:00,23:59:59,volume,53590
