run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-101424HAM-71-17.84||Microsurfacing-of-a-portion-of-IR-71-in-Hamilton-County.,s1,2015-01-01,design scenario,Unavailable,unknown,2015-01-01,state DOT
Design-Year-Model-Run,OhioDOT-101424HAM-71-17.84||Microsurfacing-of-a-portion-of-IR-71-in-Hamilton-County.,s1,2015-01-01,design scenario,Unavailable,unknown,2015-01-01,state DOT
