poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
TAU 3076-8075,   TH 51North of County Road B-2NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 51North of County Road B-2NB
TAU 3076-8076,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TAU 3076-8077,   TH 51South Of County Road B-2NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   TH 51South Of County Road B-2NB
TAU 3076-8078,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
TAU 3076-8079,   County Road B-2East Of TH 51EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   County Road B-2East Of TH 51EB
TAU 3076-8080,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
TAU 3076-8081,   County Road B-2West Of TH 51EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   County Road B-2West Of TH 51EB
TAU 3076-8082,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
