run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-82388-CUY-077-13.80-CCG6B|Tier-1|CCG6B-CUY-77-13.80Remove-and-build-a-new-longer-bridg,s1,2015.0,,Unavailable,unknown,2015.0,state DOT
