run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,MinnesotaDOT-TA-M304TH 694 from TH35E To TH 35W,s1,1984.0,Design Year,Unavailable,trendline,1984.0,state DOT
