obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
95926-3512-1,95926-3512,Opening Year,unknown,unknown,,00:00,24:00,volume,46678
95926-3512-1,95926-3512,Design Year,unknown,unknown,,00:00,24:00,volume,46678
