project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88386AUG-75-4.98-L/R||AUG-75-0498-L/R-over-US-33-(Length-246-Ft.),OhioDOT,AUG-75-4.98-L/R||AUG-75-0498-L/R-over-US-33-(Length-246-Ft.),other,2015.0,2035.0,
