run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,FloridaDOT-UnavailableSR 802 East of Congress Avenue (MP 7.200) to West of Lake Osborne Drive (MP 8.010),s1,2008.0,Opening Year,Unavailable,professional-judgment,2008.0,state DOT
