project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-91731-CLA-70-3.10||Replace-deteriorated-bridge-decks-(CLA-70-3.10-and-CLA-70-3.12;-IR-,OhioDOT,CLA-70-3.10||Replace-deteriorated-bridge-decks-(CLA-70-3.10-and-CLA-70-3.12;-IR-,other,2019.0,2039.0,
