run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-95290MAD-29-10.09||Prevously-D06-Culvert-FY16Replace-102qx87q-slab-top-culvert-at-MAD,s1,01/01/2013,Opening Year,Unavailable,unknown,01/01/2013,state DOT
